 Bài thơ Thu hứng gợi cho ta điều gì về tâm hồn nhà thơ Đỗ Phủ?, Nỗi buồn về thời thế và tình yêu quê hương sâu sắc.
 Dòng nào dưới đây nhận xét không đúng về Đỗ Phủ?," Cuối đời được triều đình trọng dụng, sống yên ấm cho tới lúc chết."
 Bốn câu đầu và bốn câu sau trong bài Thu hứng có quan hệ với nhau như thế nào?," Bốn câu đầu tả cảnh thu, bốn câu sau tả tình thu."
 Cảm xúc tác giả trong hai câu luận của bài Thu hứng chủ yếu được gợi lên bởi điều gì?, Cuộc sống xa quê trong hoàn cảnh chiến tranh loạn lạc.
 Nghệ thuật nào được sử dụng trong hai câu kết?, Tả cảnh ngụ tình
 Nhà thơ Đỗ Phủ được mệnh danh là gì?, Thi thánh
 Câu thơ nào trong bài Thu hứng cho biết nhà thơ đã xa quê hai năm?, Tùng cúc lưỡng khai tha nhật lệ
 Tâm trạng của nhân vật trữ tình trong hai câu kết bài Thu hứng là tâm trạng của ai?, Người xa xứ
 Hình ảnh Nước mắt ngày trước trong bài Thu hứng của Đỗ Phủ có ý nghĩa như thế nào?," Đã từng rơi lệ từ trước, không phải chỉ có bây giờ."
 Bức tranh thiên nhiên trong hai câu thực của bài Cảm xúc mùa thu gợi ra điều gì?, Sự hùng vĩ
 Thơ Đỗ Phủ tiêu biểu cho phong cách, Thơ hiện thực
 Đỗ Phủ sống trong thời kì nào?, Thịnh Đường
 Bài thơ Thu hứng là bài thứ mấy trong chùm 8 bài thơ?, Thứ nhất
 Bài thơ được viết theo thể thơ gì?, Thất ngôn bát cú.
 Cảm hứng của bài thơ là gì?, Hai ý C và B.
 Hình ảnh rừng phong tiêu điều vì sương móc có ý nghĩa gì?, Hai ý A và B đúng.
question,answer
" Tác phẩm "" Mùa xuân chín"" - Hàn Mặc Tử thuộc thể loại gì? ", Thơ
" Lấy bút danh là Hàn Mặc Tử, nhà thơ có ngụ ý gì?", Ngụ ý coi mình là người làm nghề văn chương (Mặc).
 Câu nào dưới đây không nói về cuộc đời của Hàn Mặc Tử?, Tuy gặp nhiều bất hạnh nhưng Hàn Mặc Tử vẫn thể hiện niềm lạc quan đến khâm phục.
 Dòng nào không chính xác về thơ văn Hàn Mặc Tử?," Khuynh hướng siêu thoát và những hình ảnh ma quái trong thơ ông là biểu hiện của thái độ chán chường, thù hận cuộc đời."
 Ngôn ngữ trong bài thơ có nét đặc sắc là gì?," Tinh tế, giàu tính liên tưởng."
 Nhận định nào sau đây không đúng?, liên tục làm cách mạng trong thơ.
," Trẻ trung, hồn nhiên và tràn đầy sức sống. "
 Thiên nhiên và con người trong bức tranh mùa xuân được thể hiện như thế nào trong bài? , Cả 3 đáp án trên. 
 Con người trong bài thơ hiện diện qua những hình ảnh nào? , Nhân vật khách xa. 
 Hình ảnh nào trong bài thơ gắn với nhân vật trữ tình? , A & B đều đúng.
 Nhân vật trữ trình là gì? , Tất cả các đáp án trên. 
" Trạng thái "" chín"" của mùa xuân trong bài thơ được thể hiện bằng những từ ngữ nào sau đây: ", Khi Hàn Mặc Tử sắp giã từ cuộc đời. 
" Tác phẩm "" Mùa xuân chín"" được sáng tác trong hoàn cành nào? ", 1936
 Tác phẩm Mùa xuân chín được viết năm bao nhiêu?, Bảy chữ
 Bài thơ Mùa xuân chín được viết theo thể thơ nào? , Danh từ và động từ. 
 Nhan đề Mùa xuân chín được cấu tạo bởi những loại từ nào?, Khổ 4
 Nội dung sau thuộc khổ thơ nào của bài thơ Mùa xuân chín? ," Bài thơ là bức tranh thiên nhiên, con người tươi đẹp và tình cảm yêu mến của nhà thơ."
Cảm xúc bâng khuâng của tác giả trước mùa xuân. , Xây dựng tính cách nhân vật độc đáo. 
 Dòng nào sau đây được xem là nội dung đầy đủ của bài thơ Mùa xuân chín của Hàn Mặc Tử? , Đau thương. 
 Đâu không phải là nghệ thuật của bài thơ Mùa xuân chín? , Thơ mới.
question,answer
 Các lỗi về từ ngữ thường gặp:, Cả ba đáp án trên
" Chữa lỗi dùng từ trong câu sau: “Bạn An là một học sinh ngoan ngoãn, chăm chỉ nên cả lớp ai cũng quý bạn An”"," Bạn An là một học sinh ngoan ngoãn, chăm chỉ nên cả lớp ai cũng quý."
 Từ “lãng mạng” là từ dùng đúng hay sai?, Sai
 Câu “quá trình phát triển từ hạt mầm lên cây được gọi là quá trình trưởng thành của cây. Từ trưởng thành dùng đúng hay sai?, Sai
" Câu “mẹ rất quan tâm với việc học tập, sinh hoạt của em”, từ nào sử dụng sai?", Với
  Câu “vì một tương lai sáng lạng” từ “sáng lạng” đùng dúng hay sai?, Sai
" Câu “Trời lạnh, An vẫn mặc áo phong thanh” từ dùng sai “phong thanh”, đúng hay sai?", Đúng
" Một bạn học sinh viết các từ “cổ chuyền”, “bánh trưng”, “dủi do” đúng chính tả chưa?", Sai
" Trong các câu văn dưới đây, trật tự của câu nào thể hiện trình tự quan sát của người nói ?"," Các nhà đã lên đèn cả rồi, đèn treo trong nhà bác phở Mĩ, đèn hoa kì leo lét trong nhà ông Cửu, và đèn dây sáng xanh trong hiệu khách... (Thạch Lam)"
 Có nên thay đổi trật tự từ trong câu văn ở câu hay không?, Không
"Hắn gắt gỏng với con, với vợ, với bất cứ ai, với chính mình.", Nhằm thể hiện mức độ “gắt gỏng” tăng dần của nhân vật.
 Nguyên nhân của việc sắp xếp thứ tự các cụm từ in đậm trong câu văn sau là gì?, Nhằm nhấn mạnh màu xanh tràn đầy sức sống của bãi mía bờ dâu.
"Hắn gắt gỏng với con, với vợ, với bất cứ ai, với chính mình."," Nắm ngay được gậy của hắn, chị Dậu nhanh như cắt."
" Hiệu quả diễn đạt của trật tự từ trong câu thơ ""Xanh xanh bãi mía bờ dâu"" (Hoàng Cầm, Bên kia Sông Đuống) là gì?", Để tô đậm hơn độ nhanh trong hành động nắm được gậy của chị Dậu.
" Cho câu văn: Nhanh như cắt, chị Dậu nắm ngay được gậy của hắn (Ngô Tất Tố, Tắt đèn). Cách thay đổi vị trí cụm từ nhanh như cắt nào dưới đây làm biến đổi ý nghĩa của câu văn trên nhiều nhất ?"," Từ Triệu, Đinh, Lí, Trần bao đời gây nền độc lập. (Nguyễn Trãi)"
 Vì sao tác giả lại đảo cụm từ nhanh như cắt lên trước cụm chủ - vị ?, Gồm ý A và B
 Trật tự của câu nào thể hiện trước sau theo thời gian?, Lác đác bên sông chợ mấy nhà. (Bà Huyện Thanh Quan)
" Hiệu quả diễn đạt của trật tự từ trong câu văn ""Cả tiền phạt, tiền thuốc, tiền lợn, mày phải chịu một trăm bạc trắng"" (Tô Hoài) là gì ?", Liên kết câu với câu khác trong văn bản.
 Trật tự từ của câu nào nhấn mạnh đặc điểm của sự vật được nói đến?, Có tác dụng liên kết câu với các câu khác trong văn bản
 Các cụm từ in đậm được đặt ở đầu câu trong đoạn văn có tác dụng gì?," Nghe ngóng mãi, cụ bà mới thở dài mà rằng. (Vũ Trọng Phụng)"
question,answer
 Thân Nhân Trung đỗ tiến sĩ năm nào?, 1469
 Ý nghĩa của việc khắc bia tiến sĩ là gì , Tất cả các đáp án trên.
" Nhà nước phong kiến triều Lê đặt ra: Lệ xướng danh, yết bảng, ban mũ áo, cấp ngựa, đãi yến và vinh quy bái tổ cho những người đổ đạt cao vào năm nào?", 1439
 Trong Hiền tài là nguyên khí quốc gia tại sao nói các thánh đế minh vương khuyến khích hiền tài thế vẫn chưa đủ? ," Chưa đủ vì danh tiếng của hiền tài mới chỉ được vang danh ngắn ngủi, lẫy lừng một thời mà ko lưu truyền được lâu dài."
" Dòng nào dưới đây nêu thông tin không đúng về tiểu sử, thân thế của Thân Nhân Trung?", Được vua Lê Thái Tông phong chức danh Tao đàn phó nguyên súy.
 Thể loại mà Thân Nhân Trung sáng tác nhiều và đặc sắc nhất là:, Văn bia
 Trong văn bản Hiền tài là nguyên khí quốc gia tác giả đã chứng minh luận điểm trên bằng phương pháp lập luận nào và như thế nào?, Phương pháp lập luận: diễn dịch.
 Dòng nào dưới đây chưa sát đúng mục đích của việc dựng bia tiến sĩ?, Biểu dương những trung thần nghĩa sĩ có công với nước.
" Bài kí đề danh tiến sĩ khoa Nhâm Tuất, niên hiệu Đại Bảo thứ ba (1442) được xem là bài văn bia quan trọng nhất trong số 82 bài văn bia ở Văn Miếu (Hà Nội), chủ yếu vì?", Đây là bài có ý nghĩa như một lời tựa chung cho cả 82 bài văn bia.
 Dòng nào dưới đây chưa sát đúng mục đích của việc dựng bia tiến sĩ?, Biểu dương những trung thần nghĩa sĩ có công với nước.
" Hiền tài là nguyên khí của quốc gia, nguyên khí thịnh thì thế nước mạnh, rồi lên cao, nguyên khí suy thì thế nước yếu rồi xuống thấp. Vì vậy các đấng thánh đế minh vương chẳng I không lấy việc bồi dưỡng nhân tài, kén chọn kẻ sĩ, vun trồng nguyên khí làm việc đầu tiên. Trong đoạn văn trên, để nhấn mạnh vai trò đặc biệt của hiền tài đối với sự thịnh suy của đất nước, tác giả đã sử dụng thủ pháp nghệ thuật nào?", Nghịch đối và điệp cấu trúc
 Hai chữ hiền tài được dành riêng để chỉ?," Người tài cao, học rộng và có đạo đức."
 Quan hệ lập luận giữa nguyên khí thịnh và thế nước mạnh trong vế câu: nguyên khí thịnh thì thế nước mạnh là quan hệ nào?, Điều kiện – kết quả
" Đã yêu mến cho khoa danh, lại đề cao bằng tước trật. Ban ân rất lớn mà vẫn cho là chưa đủ. Lại nêu tên ở tháp Nhạn, ban cho danh hiệu Long hổ, bày tiệc Văn hỉ. Triều đình mừng được người tài, không có việc gì không làm đến mức cao nhất. Những quyền lợi cao quý vua ban cho “kẻ sĩ” trong đoạn văn trên đã được nhấn mạnh bằng thủ pháp nghệ thuật nổi bật nào?"," Liệt kê, tăng cấp"
 Dòng nào dưới đây giải thích chính xác nhất hai chữ nguyên khí?," Chất làm nên sự sống còn và phát triển của đất nước, xã hội."
 Quan hệ lập luận giữa nguyên khí suy và thế nước yếu trong vế câu: nguyên khí suy thì thế nước yếu là quan hệ nào?, Điều kiện – kết quả.
 Dòng nào dưới đây giải thích chính xác nhất hai chữ nguyên khí ?," Chất làm nên sự sống còn và phát triển của đất nước, xã hội."
 Hai từ hiền triết được dành cho? , Người vừa có tài vừa có đức. 
 Mối quan hệ lập luận giữa nguyên tắc thinh vượng và quyền lực nhà nước mạnh trong câu: Nếu năng lượng thịnh thì đất nướ sẽ mạnh. Đó là mối quan hệ gì? , Điều kiện - Kết quả. 
" Thương cho công danh học hành, thăng quan tiến chức. Ân sủng lớn nhưng vẫn chưa đủ. Lại được đăth tên ở tháp Nhạn, phong là Rồng hổ, tổ chức yến tiệc linh đình. Triều đình vui mừng vì có được người tài, không có việc gì là không làm được đến mức cao nhất. Quyền quý mà nhà vui ban cho các "" nho sĩ"" trong đoạn văn trên được nhân mạnh bằng biện pháp nghệ thuật gì nổi bật? "," Thông điệp từ, cấu trúc. "
question,answer
 Phong Tử Khải là nhà văn nước nào?, Trung Quốc.
 Văn bản Yêu và đồng cảm được trích từ chương mấy của cuốn sách Sống vốn đơn thuần ?, 5
 Tác giả phục chú bé vì sự chăm chỉ hay vì điều gì khác?, Cả A và B.
